"pos" "species" "readcounts" "cum_sum" "pal"
"755" 545 "A120" 0 1 155
"756" 546 "A120" 0 1 156
"757" 547 "A120" 0 1 157
"758" 548 "A120" 0 1 158
"759" 549 "A120" 0 1 159
"760" 550 "A120" 0 1 160
"761" 551 "A120" 0 1 161
"762" 552 "A120" 0 1 162
"763" 553 "A120" 0 1 163
"764" 554 "A120" 0 1 164
"765" 555 "A120" 0 1 165
"766" 556 "A120" 0 1 166
"767" 557 "A120" 0 1 167
"768" 558 "A120" 0 1 168
"769" 559 "A120" 0 1 169
"770" 560 "A120" 0 1 170
"771" 561 "A120" 0 1 171
"772" 562 "A120" 0 1 172
"773" 563 "A120" 0 1 173
"774" 564 "A120" 0 1 174
"775" 565 "A120" 0 1 175
"776" 566 "A120" 0 1 176
"777" 567 "A120" 0 1 177
"778" 568 "A120" 0 1 178
"779" 569 "A120" 0 1 179
"780" 570 "A120" 0 1 180
"781" 571 "A120" 0 1 181
"782" 572 "A120" 0 1 182
"783" 573 "A120" 0 1 183
"784" 574 "A120" 0 1 184
"785" 575 "A120" 0 1 185
"786" 576 "A120" 0 1 186
"787" 577 "A120" 0 1 187
"788" 578 "A120" 0 1 188
"789" 579 "A120" 0 1 189
"790" 580 "A120" 0 1 190
"791" 581 "A120" 0 1 191
"792" 582 "A120" 0 1 192
"793" 583 "A120" 0 1 193
"794" 584 "A120" 0 1 194
"795" 585 "A120" 0 1 195
"796" 586 "A120" 0 1 196
"797" 587 "A120" 0 1 197
"798" 588 "A120" 0 1 198
"799" 589 "A120" 0 1 199
"800" 590 "A120" 0 1 200
"801" 591 "A120" 0 1 201
"802" 592 "A120" 0 1 202
"803" 593 "A120" 0 1 203
"804" 594 "A120" 0 1 204
"805" 595 "A120" 0 1 205
"806" 596 "A120" 0 1 206
"807" 597 "A120" 0 1 207
"808" 598 "A120" 0 1 208
"809" 599 "A120" 0 1 209
"810" 600 "A120" 0 1 210
"811" 601 "A120" 0 1 211
"812" 602 "A120" 0 1 212
"813" 603 "A120" 0 1 213
"814" 604 "A120" 0 1 214
"815" 605 "A120" 0 1 215
"816" 606 "A120" 0 1 216
"817" 607 "A120" 0 1 217
"818" 608 "A120" 0 1 218
"819" 609 "A120" 0 1 219
"820" 610 "A120" 0 1 220
"821" 611 "A120" 0 1 221
"822" 612 "A120" 0 1 222
"823" 613 "A120" 0 1 223
"824" 614 "A120" 0 1 224
"825" 615 "A120" 0 1 225
"826" 616 "A120" 0 1 226
"827" 617 "A120" 0 1 227
"828" 618 "A120" 0 1 228
"829" 619 "A120" 0 1 229
"830" 620 "A120" 0 1 230
"831" 621 "A120" 0 1 231
"832" 622 "A120" 0 1 232
"833" 623 "A120" 0 1 233
"834" 624 "A120" 0 1 234
"835" 625 "A120" 0 1 235
"836" 626 "A120" 0 1 236
"837" 627 "A120" 0 1 237
"838" 628 "A120" 0 1 238
"839" 629 "A120" 0 1 239
"840" 630 "A120" 0 1 240
"841" 631 "A120" 0 1 241
"842" 632 "A120" 0 1 242
"843" 633 "A120" 0 1 243
"844" 634 "A120" 0 1 244
"845" 635 "A120" 0 1 245
"846" 636 "A120" 0 1 246
"847" 637 "A120" 0 1 247
"848" 638 "A120" 0 1 248
"849" 639 "A120" 0 1 249
"850" 640 "A120" 0 1 250
"851" 641 "A120" 0 1 251
"852" 642 "A120" 0 1 252
"853" 643 "A120" 0 1 253
"854" 644 "A120" 0 1 254
"855" 645 "A120" 0 1 255
"856" 646 "A120" 0 1 256
"857" 647 "A120" 0 1 257
"858" 648 "A120" 0 1 258
"859" 649 "A120" 0 1 259
"860" 650 "A120" 0 1 260
"861" 651 "A120" 0 1 261
"862" 652 "A120" 0 1 262
"863" 653 "A120" 0 1 263
"864" 654 "A120" 0 1 264
"865" 655 "A120" 0 1 265
"866" 656 "A120" 0 1 266
"867" 657 "A120" 0 1 267
"868" 658 "A120" 0 1 268
"869" 659 "A120" 0 1 269
"870" 660 "A120" 0 1 270
"871" 661 "A120" 0 1 271
"872" 662 "A120" 0 1 272
"873" 663 "A120" 0 1 273
"874" 664 "A120" 0 1 274
"875" 665 "A120" 0 1 275
"876" 666 "A120" 0 1 276
"877" 667 "A120" 0 1 277
"878" 668 "A120" 0 1 278
"879" 669 "A120" 0 1 279
"880" 670 "A120" 0 1 280
"881" 671 "A120" 0 1 281
"882" 672 "A120" 0 1 282
"883" 673 "A120" 0 1 283
"884" 674 "A120" 0 1 284
"885" 675 "A120" 0 1 285
"886" 676 "A120" 0 1 286
"887" 677 "A120" 0 1 287
"888" 678 "A120" 0 1 288
"889" 679 "A120" 0 1 289
"890" 680 "A120" 0 1 290
"891" 681 "A120" 0 1 291
"892" 682 "A120" 0 1 292
"893" 683 "A120" 0 1 293
"894" 684 "A120" 0 1 294
"895" 685 "A120" 0 1 295
"896" 686 "A120" 0 1 296
"897" 687 "A120" 0 1 297
"898" 688 "A120" 0 1 298
"899" 689 "A120" 0 1 299
"900" 690 "A120" 0 1 300
"901" 391 "A160" 0 0 1
"902" 392 "A160" 0 0 2
"903" 393 "A160" 0 0 3
"904" 394 "A160" 0 0 4
"905" 395 "A160" 0 0 5
"906" 396 "A160" 0 0 6
"907" 397 "A160" 0 0 7
"908" 398 "A160" 2 0.0303030303030303 8
"909" 399 "A160" 0 0.0303030303030303 9
"910" 400 "A160" 0 0.0303030303030303 10
"911" 401 "A160" 0 0.0303030303030303 11
"912" 402 "A160" 0 0.0303030303030303 12
"913" 403 "A160" 0 0.0303030303030303 13
"914" 404 "A160" 0 0.0303030303030303 14
"915" 405 "A160" 0 0.0303030303030303 15
"916" 406 "A160" 0 0.0303030303030303 16
"917" 407 "A160" 0 0.0303030303030303 17
"918" 408 "A160" 0 0.0303030303030303 18
"919" 409 "A160" 0 0.0303030303030303 19
"920" 410 "A160" 0 0.0303030303030303 20
"921" 411 "A160" 2 0.0606060606060606 21
"922" 412 "A160" 0 0.0606060606060606 22
"923" 413 "A160" 0 0.0606060606060606 23
"924" 414 "A160" 2 0.0909090909090909 24
"925" 415 "A160" 0 0.0909090909090909 25
"926" 416 "A160" 0 0.0909090909090909 26
"927" 417 "A160" 0 0.0909090909090909 27
"928" 418 "A160" 0 0.0909090909090909 28
"929" 419 "A160" 0 0.0909090909090909 29
"930" 420 "A160" 0 0.0909090909090909 30
"931" 421 "A160" 0 0.0909090909090909 31
"932" 422 "A160" 0 0.0909090909090909 32
"933" 423 "A160" 0 0.0909090909090909 33
"934" 424 "A160" 0 0.0909090909090909 34
"935" 425 "A160" 0 0.0909090909090909 35
"936" 426 "A160" 0 0.0909090909090909 36
"937" 427 "A160" 0 0.0909090909090909 37
"938" 428 "A160" 0 0.0909090909090909 38
"939" 429 "A160" 0 0.0909090909090909 39
"940" 430 "A160" 0 0.0909090909090909 40
"941" 431 "A160" 0 0.0909090909090909 41
"942" 432 "A160" 0 0.0909090909090909 42
"943" 433 "A160" 0 0.0909090909090909 43
"944" 434 "A160" 0 0.0909090909090909 44
"945" 435 "A160" 0 0.0909090909090909 45
"946" 436 "A160" 0 0.0909090909090909 46
"947" 437 "A160" 0 0.0909090909090909 47
"948" 438 "A160" 0 0.0909090909090909 48
"949" 439 "A160" 0 0.0909090909090909 49
"950" 440 "A160" 0 0.0909090909090909 50
"951" 441 "A160" 0 0.0909090909090909 51
"952" 442 "A160" 0 0.0909090909090909 52
"953" 443 "A160" 0 0.0909090909090909 53
"954" 444 "A160" 0 0.0909090909090909 54
"955" 445 "A160" 0 0.0909090909090909 55
"956" 446 "A160" 0 0.0909090909090909 56
"957" 447 "A160" 0 0.0909090909090909 57
"958" 448 "A160" 0 0.0909090909090909 58
"959" 449 "A160" 0 0.0909090909090909 59
"960" 450 "A160" 3 0.136363636363636 60
"961" 451 "A160" 2 0.166666666666667 61
"962" 452 "A160" 0 0.166666666666667 62
"963" 453 "A160" 0 0.166666666666667 63
"964" 454 "A160" 0 0.166666666666667 64
"965" 455 "A160" 0 0.166666666666667 65
"966" 456 "A160" 0 0.166666666666667 66
"967" 457 "A160" 0 0.166666666666667 67
"968" 458 "A160" 0 0.166666666666667 68
"969" 459 "A160" 0 0.166666666666667 69
"970" 460 "A160" 0 0.166666666666667 70
"971" 461 "A160" 0 0.166666666666667 71
"972" 462 "A160" 0 0.166666666666667 72
"973" 463 "A160" 0 0.166666666666667 73
"974" 464 "A160" 2 0.196969696969697 74
"975" 465 "A160" 0 0.196969696969697 75
"976" 466 "A160" 0 0.196969696969697 76
"977" 467 "A160" 0 0.196969696969697 77
"978" 468 "A160" 0 0.196969696969697 78
"979" 469 "A160" 2 0.227272727272727 79
"980" 470 "A160" 0 0.227272727272727 80
"981" 471 "A160" 0 0.227272727272727 81
"982" 472 "A160" 0 0.227272727272727 82
"983" 473 "A160" 0 0.227272727272727 83
"984" 474 "A160" 0 0.227272727272727 84
"985" 475 "A160" 0 0.227272727272727 85
"986" 476 "A160" 0 0.227272727272727 86
"987" 477 "A160" 0 0.227272727272727 87
"988" 478 "A160" 0 0.227272727272727 88
"989" 479 "A160" 0 0.227272727272727 89
"990" 480 "A160" 0 0.227272727272727 90
"991" 481 "A160" 0 0.227272727272727 91
"992" 482 "A160" 0 0.227272727272727 92
"993" 483 "A160" 0 0.227272727272727 93
"994" 484 "A160" 0 0.227272727272727 94
"995" 485 "A160" 0 0.227272727272727 95
"996" 486 "A160" 0 0.227272727272727 96
"997" 487 "A160" 0 0.227272727272727 97
"998" 488 "A160" 0 0.227272727272727 98
"999" 489 "A160" 0 0.227272727272727 99
"1000" 490 "A160" 0 0.227272727272727 100
"1001" 491 "A160" 0 0.227272727272727 101
"1002" 492 "A160" 0 0.227272727272727 102
"1003" 493 "A160" 0 0.227272727272727 103
"1004" 494 "A160" 0 0.227272727272727 104
"1005" 495 "A160" 0 0.227272727272727 105
"1006" 496 "A160" 0 0.227272727272727 106
"1007" 497 "A160" 0 0.227272727272727 107
"1008" 498 "A160" 0 0.227272727272727 108
"1009" 499 "A160" 0 0.227272727272727 109
"1010" 500 "A160" 0 0.227272727272727 110
"1011" 501 "A160" 0 0.227272727272727 111
"1012" 502 "A160" 0 0.227272727272727 112
"1013" 503 "A160" 0 0.227272727272727 113
"1014" 504 "A160" 0 0.227272727272727 114
"1015" 505 "A160" 0 0.227272727272727 115
"1016" 506 "A160" 0 0.227272727272727 116
"1017" 507 "A160" 0 0.227272727272727 117
"1018" 508 "A160" 0 0.227272727272727 118
"1019" 509 "A160" 0 0.227272727272727 119
"1020" 510 "A160" 3 0.272727272727273 120
"1021" 511 "A160" 0 0.272727272727273 121
"1022" 512 "A160" 0 0.272727272727273 122
"1023" 513 "A160" 0 0.272727272727273 123
"1024" 514 "A160" 0 0.272727272727273 124
"1025" 515 "A160" 0 0.272727272727273 125
"1026" 516 "A160" 2 0.303030303030303 126
"1027" 517 "A160" 0 0.303030303030303 127
"1028" 518 "A160" 0 0.303030303030303 128
"1029" 519 "A160" 0 0.303030303030303 129
"1030" 520 "A160" 2 0.333333333333333 130
"1031" 521 "A160" 0 0.333333333333333 131
"1032" 522 "A160" 0 0.333333333333333 132
"1033" 523 "A160" 5 0.409090909090909 133
"1034" 524 "A160" 2 0.439393939393939 134
"1035" 525 "A160" 3 0.484848484848485 135
"1036" 526 "A160" 0 0.484848484848485 136
"1037" 527 "A160" 0 0.484848484848485 137
"1038" 528 "A160" 0 0.484848484848485 138
"1039" 529 "A160" 0 0.484848484848485 139
"1040" 530 "A160" 0 0.484848484848485 140
"1041" 531 "A160" 0 0.484848484848485 141
"1042" 532 "A160" 0 0.484848484848485 142
"1043" 533 "A160" 3 0.53030303030303 143
"1044" 534 "A160" 4 0.590909090909091 144
"1045" 535 "A160" 0 0.590909090909091 145
"1046" 536 "A160" 3 0.636363636363636 146
"1047" 537 "A160" 4 0.696969696969697 147
"1048" 538 "A160" 0 0.696969696969697 148
"1049" 539 "A160" 6 0.787878787878788 149
"1050" 540 "A160" 2 0.818181818181818 150
"1051" 541 "A160" 3 0.863636363636364 151
"1052" 542 "A160" 0 0.863636363636364 152
"1053" 543 "A160" 0 0.863636363636364 153
"1054" 544 "A160" 0 0.863636363636364 154
"1055" 545 "A160" 2 0.893939393939394 155
"1056" 546 "A160" 0 0.893939393939394 156
"1057" 547 "A160" 3 0.939393939393939 157
"1058" 548 "A160" 0 0.939393939393939 158
"1059" 549 "A160" 0 0.939393939393939 159
"1060" 550 "A160" 0 0.939393939393939 160
"1061" 551 "A160" 0 0.939393939393939 161
"1062" 552 "A160" 4 1 162
"1063" 553 "A160" 0 1 163
"1064" 554 "A160" 0 1 164
"1065" 555 "A160" 0 1 165
"1066" 556 "A160" 0 1 166
"1067" 557 "A160" 0 1 167
"1068" 558 "A160" 0 1 168
"1069" 559 "A160" 0 1 169
"1070" 560 "A160" 0 1 170
"1071" 561 "A160" 0 1 171
"1072" 562 "A160" 0 1 172
"1073" 563 "A160" 0 1 173
"1074" 564 "A160" 0 1 174
"1075" 565 "A160" 0 1 175
"1076" 566 "A160" 0 1 176
"1077" 567 "A160" 0 1 177
"1078" 568 "A160" 0 1 178
"1079" 569 "A160" 0 1 179
"1080" 570 "A160" 0 1 180
"1081" 571 "A160" 0 1 181
"1082" 572 "A160" 0 1 182
"1083" 573 "A160" 0 1 183
"1084" 574 "A160" 0 1 184
"1085" 575 "A160" 0 1 185
"1086" 576 "A160" 0 1 186
"1087" 577 "A160" 0 1 187
"1088" 578 "A160" 0 1 188
"1089" 579 "A160" 0 1 189
"1090" 580 "A160" 0 1 190
"1091" 581 "A160" 0 1 191
"1092" 582 "A160" 0 1 192
"1093" 583 "A160" 0 1 193
"1094" 584 "A160" 0 1 194
"1095" 585 "A160" 0 1 195
"1096" 586 "A160" 0 1 196
"1097" 587 "A160" 0 1 197
"1098" 588 "A160" 0 1 198
"1099" 589 "A160" 0 1 199
"1100" 590 "A160" 0 1 200
"1101" 591 "A160" 0 1 201
"1102" 592 "A160" 0 1 202
"1103" 593 "A160" 0 1 203
"1104" 594 "A160" 0 1 204
"1105" 595 "A160" 0 1 205
"1106" 596 "A160" 0 1 206
"1107" 597 "A160" 0 1 207
"1108" 598 "A160" 0 1 208
"1109" 599 "A160" 0 1 209
"1110" 600 "A160" 0 1 210
"1111" 601 "A160" 0 1 211
"1112" 602 "A160" 0 1 212
"1113" 603 "A160" 0 1 213
"1114" 604 "A160" 0 1 214
"1115" 605 "A160" 0 1 215
"1116" 606 "A160" 0 1 216
"1117" 607 "A160" 0 1 217
"1118" 608 "A160" 0 1 218
"1119" 609 "A160" 0 1 219
"1120" 610 "A160" 0 1 220
"1121" 611 "A160" 0 1 221
"1122" 612 "A160" 0 1 222
"1123" 613 "A160" 0 1 223
"1124" 614 "A160" 0 1 224
"1125" 615 "A160" 0 1 225
"1126" 616 "A160" 0 1 226
"1127" 617 "A160" 0 1 227
"1128" 618 "A160" 0 1 228
"1129" 619 "A160" 0 1 229
"1130" 620 "A160" 0 1 230
"1131" 621 "A160" 0 1 231
"1132" 622 "A160" 0 1 232
"1133" 623 "A160" 0 1 233
"1134" 624 "A160" 0 1 234
"1135" 625 "A160" 0 1 235
"1136" 626 "A160" 0 1 236
"1137" 627 "A160" 0 1 237
"1138" 628 "A160" 0 1 238
"1139" 629 "A160" 0 1 239
"1140" 630 "A160" 0 1 240
"1141" 631 "A160" 0 1 241
"1142" 632 "A160" 0 1 242
"1143" 633 "A160" 0 1 243
"1144" 634 "A160" 0 1 244
"1145" 635 "A160" 0 1 245
"1146" 636 "A160" 0 1 246
"1147" 637 "A160" 0 1 247
"1148" 638 "A160" 0 1 248
"1149" 639 "A160" 0 1 249
"1150" 640 "A160" 0 1 250
"1151" 641 "A160" 0 1 251
"1152" 642 "A160" 0 1 252
"1153" 643 "A160" 0 1 253
"1154" 644 "A160" 0 1 254
"1155" 645 "A160" 0 1 255
"1156" 646 "A160" 0 1 256
"1157" 647 "A160" 0 1 257
"1158" 648 "A160" 0 1 258
"1159" 649 "A160" 0 1 259
"1160" 650 "A160" 0 1 260
"1161" 651 "A160" 0 1 261
"1162" 652 "A160" 0 1 262
"1163" 653 "A160" 0 1 263
"1164" 654 "A160" 0 1 264
"1165" 655 "A160" 0 1 265
"1166" 656 "A160" 0 1 266
"1167" 657 "A160" 0 1 267
"1168" 658 "A160" 0 1 268
"1169" 659 "A160" 0 1 269
"1170" 660 "A160" 0 1 270
"1171" 661 "A160" 0 1 271
"1172" 662 "A160" 0 1 272
"1173" 663 "A160" 0 1 273
"1174" 664 "A160" 0 1 274
"1175" 665 "A160" 0 1 275
"1176" 666 "A160" 0 1 276
"1177" 667 "A160" 0 1 277
"1178" 668 "A160" 0 1 278
"1179" 669 "A160" 0 1 279
"1180" 670 "A160" 0 1 280
"1181" 671 "A160" 0 1 281
"1182" 672 "A160" 0 1 282
"1183" 673 "A160" 0 1 283
"1184" 674 "A160" 0 1 284
"1185" 675 "A160" 0 1 285
"1186" 676 "A160" 0 1 286
"1187" 677 "A160" 0 1 287
"1188" 678 "A160" 0 1 288
"1189" 679 "A160" 0 1 289
"1190" 680 "A160" 0 1 290
"1191" 681 "A160" 0 1 291
"1192" 682 "A160" 0 1 292
"1193" 683 "A160" 0 1 293
"1194" 684 "A160" 0 1 294
"1195" 685 "A160" 0 1 295
"1196" 686 "A160" 0 1 296
"1197" 687 "A160" 0 1 297
"1198" 688 "A160" 0 1 298
"1199" 689 "A160" 0 1 299
"1200" 690 "A160" 0 1 300
