"pos" "species" "readcounts" "cum_sum" "pal"
"747" 537 "A120" 0 0.806451612903226 147
"748" 538 "A120" 1 0.838709677419355 148
"749" 539 "A120" 0 0.838709677419355 149
"750" 540 "A120" 0 0.838709677419355 150
"751" 541 "A120" 0 0.838709677419355 151
"752" 542 "A120" 1 0.870967741935484 152
"753" 543 "A120" 0 0.870967741935484 153
"754" 544 "A120" 0 0.870967741935484 154
"755" 545 "A120" 0 0.870967741935484 155
"756" 546 "A120" 0 0.870967741935484 156
"757" 547 "A120" 1 0.903225806451613 157
"758" 548 "A120" 0 0.903225806451613 158
"759" 549 "A120" 1 0.935483870967742 159
"760" 550 "A120" 0 0.935483870967742 160
"761" 551 "A120" 0 0.935483870967742 161
"762" 552 "A120" 0 0.935483870967742 162
"763" 553 "A120" 0 0.935483870967742 163
"764" 554 "A120" 0 0.935483870967742 164
"765" 555 "A120" 0 0.935483870967742 165
"766" 556 "A120" 0 0.935483870967742 166
"767" 557 "A120" 0 0.935483870967742 167
"768" 558 "A120" 0 0.935483870967742 168
"769" 559 "A120" 0 0.935483870967742 169
"770" 560 "A120" 0 0.935483870967742 170
"771" 561 "A120" 0 0.935483870967742 171
"772" 562 "A120" 0 0.935483870967742 172
"773" 563 "A120" 0 0.935483870967742 173
"774" 564 "A120" 0 0.935483870967742 174
"775" 565 "A120" 0 0.935483870967742 175
"776" 566 "A120" 0 0.935483870967742 176
"777" 567 "A120" 0 0.935483870967742 177
"778" 568 "A120" 0 0.935483870967742 178
"779" 569 "A120" 0 0.935483870967742 179
"780" 570 "A120" 0 0.935483870967742 180
"781" 571 "A120" 0 0.935483870967742 181
"782" 572 "A120" 0 0.935483870967742 182
"783" 573 "A120" 0 0.935483870967742 183
"784" 574 "A120" 0 0.935483870967742 184
"785" 575 "A120" 0 0.935483870967742 185
"786" 576 "A120" 0 0.935483870967742 186
"787" 577 "A120" 0 0.935483870967742 187
"788" 578 "A120" 0 0.935483870967742 188
"789" 579 "A120" 0 0.935483870967742 189
"790" 580 "A120" 0 0.935483870967742 190
"791" 581 "A120" 0 0.935483870967742 191
"792" 582 "A120" 0 0.935483870967742 192
"793" 583 "A120" 0 0.935483870967742 193
"794" 584 "A120" 0 0.935483870967742 194
"795" 585 "A120" 0 0.935483870967742 195
"796" 586 "A120" 0 0.935483870967742 196
"797" 587 "A120" 0 0.935483870967742 197
"798" 588 "A120" 0 0.935483870967742 198
"799" 589 "A120" 0 0.935483870967742 199
"800" 590 "A120" 0 0.935483870967742 200
"801" 591 "A120" 0 0.935483870967742 201
"802" 592 "A120" 0 0.935483870967742 202
"803" 593 "A120" 0 0.935483870967742 203
"804" 594 "A120" 0 0.935483870967742 204
"805" 595 "A120" 1 0.967741935483871 205
"806" 596 "A120" 0 0.967741935483871 206
"807" 597 "A120" 0 0.967741935483871 207
"808" 598 "A120" 0 0.967741935483871 208
"809" 599 "A120" 0 0.967741935483871 209
"810" 600 "A120" 0 0.967741935483871 210
"811" 601 "A120" 0 0.967741935483871 211
"812" 602 "A120" 0 0.967741935483871 212
"813" 603 "A120" 0 0.967741935483871 213
"814" 604 "A120" 0 0.967741935483871 214
"815" 605 "A120" 0 0.967741935483871 215
"816" 606 "A120" 0 0.967741935483871 216
"817" 607 "A120" 0 0.967741935483871 217
"818" 608 "A120" 0 0.967741935483871 218
"819" 609 "A120" 0 0.967741935483871 219
"820" 610 "A120" 0 0.967741935483871 220
"821" 611 "A120" 0 0.967741935483871 221
"822" 612 "A120" 0 0.967741935483871 222
"823" 613 "A120" 0 0.967741935483871 223
"824" 614 "A120" 0 0.967741935483871 224
"825" 615 "A120" 0 0.967741935483871 225
"826" 616 "A120" 0 0.967741935483871 226
"827" 617 "A120" 0 0.967741935483871 227
"828" 618 "A120" 0 0.967741935483871 228
"829" 619 "A120" 0 0.967741935483871 229
"830" 620 "A120" 0 0.967741935483871 230
"831" 621 "A120" 0 0.967741935483871 231
"832" 622 "A120" 0 0.967741935483871 232
"833" 623 "A120" 0 0.967741935483871 233
"834" 624 "A120" 0 0.967741935483871 234
"835" 625 "A120" 0 0.967741935483871 235
"836" 626 "A120" 0 0.967741935483871 236
"837" 627 "A120" 0 0.967741935483871 237
"838" 628 "A120" 0 0.967741935483871 238
"839" 629 "A120" 0 0.967741935483871 239
"840" 630 "A120" 0 0.967741935483871 240
"841" 631 "A120" 0 0.967741935483871 241
"842" 632 "A120" 0 0.967741935483871 242
"843" 633 "A120" 0 0.967741935483871 243
"844" 634 "A120" 0 0.967741935483871 244
"845" 635 "A120" 0 0.967741935483871 245
"846" 636 "A120" 0 0.967741935483871 246
"847" 637 "A120" 1 1 247
"848" 638 "A120" 0 1 248
"849" 639 "A120" 0 1 249
"850" 640 "A120" 0 1 250
"851" 641 "A120" 0 1 251
"852" 642 "A120" 0 1 252
"853" 643 "A120" 0 1 253
"854" 644 "A120" 0 1 254
"855" 645 "A120" 0 1 255
"856" 646 "A120" 0 1 256
"857" 647 "A120" 0 1 257
"858" 648 "A120" 0 1 258
"859" 649 "A120" 0 1 259
"860" 650 "A120" 0 1 260
"861" 651 "A120" 0 1 261
"862" 652 "A120" 0 1 262
"863" 653 "A120" 0 1 263
"864" 654 "A120" 0 1 264
"865" 655 "A120" 0 1 265
"866" 656 "A120" 0 1 266
"867" 657 "A120" 0 1 267
"868" 658 "A120" 0 1 268
"869" 659 "A120" 0 1 269
"870" 660 "A120" 0 1 270
"871" 661 "A120" 0 1 271
"872" 662 "A120" 0 1 272
"873" 663 "A120" 0 1 273
"874" 664 "A120" 0 1 274
"875" 665 "A120" 0 1 275
"876" 666 "A120" 0 1 276
"877" 667 "A120" 0 1 277
"878" 668 "A120" 0 1 278
"879" 669 "A120" 0 1 279
"880" 670 "A120" 0 1 280
"881" 671 "A120" 0 1 281
"882" 672 "A120" 0 1 282
"883" 673 "A120" 0 1 283
"884" 674 "A120" 0 1 284
"885" 675 "A120" 0 1 285
"886" 676 "A120" 0 1 286
"887" 677 "A120" 0 1 287
"888" 678 "A120" 0 1 288
"889" 679 "A120" 0 1 289
"890" 680 "A120" 0 1 290
"891" 681 "A120" 0 1 291
"892" 682 "A120" 0 1 292
"893" 683 "A120" 0 1 293
"894" 684 "A120" 0 1 294
"895" 685 "A120" 0 1 295
"896" 686 "A120" 0 1 296
"897" 687 "A120" 0 1 297
"898" 688 "A120" 0 1 298
"899" 689 "A120" 0 1 299
"900" 690 "A120" 0 1 300
"901" 391 "A160" 1 0.0123456790123457 1
"902" 392 "A160" 0 0.0123456790123457 2
"903" 393 "A160" 0 0.0123456790123457 3
"904" 394 "A160" 0 0.0123456790123457 4
"905" 395 "A160" 0 0.0123456790123457 5
"906" 396 "A160" 0 0.0123456790123457 6
"907" 397 "A160" 0 0.0123456790123457 7
"908" 398 "A160" 1 0.0246913580246914 8
"909" 399 "A160" 0 0.0246913580246914 9
"910" 400 "A160" 0 0.0246913580246914 10
"911" 401 "A160" 0 0.0246913580246914 11
"912" 402 "A160" 0 0.0246913580246914 12
"913" 403 "A160" 0 0.0246913580246914 13
"914" 404 "A160" 0 0.0246913580246914 14
"915" 405 "A160" 0 0.0246913580246914 15
"916" 406 "A160" 0 0.0246913580246914 16
"917" 407 "A160" 0 0.0246913580246914 17
"918" 408 "A160" 1 0.037037037037037 18
"919" 409 "A160" 0 0.037037037037037 19
"920" 410 "A160" 0 0.037037037037037 20
"921" 411 "A160" 0 0.037037037037037 21
"922" 412 "A160" 1 0.0493827160493827 22
"923" 413 "A160" 0 0.0493827160493827 23
"924" 414 "A160" 0 0.0493827160493827 24
"925" 415 "A160" 0 0.0493827160493827 25
"926" 416 "A160" 1 0.0617283950617284 26
"927" 417 "A160" 0 0.0617283950617284 27
"928" 418 "A160" 0 0.0617283950617284 28
"929" 419 "A160" 0 0.0617283950617284 29
"930" 420 "A160" 0 0.0617283950617284 30
"931" 421 "A160" 0 0.0617283950617284 31
"932" 422 "A160" 0 0.0617283950617284 32
"933" 423 "A160" 2 0.0864197530864197 33
"934" 424 "A160" 0 0.0864197530864197 34
"935" 425 "A160" 0 0.0864197530864197 35
"936" 426 "A160" 0 0.0864197530864197 36
"937" 427 "A160" 0 0.0864197530864197 37
"938" 428 "A160" 0 0.0864197530864197 38
"939" 429 "A160" 0 0.0864197530864197 39
"940" 430 "A160" 0 0.0864197530864197 40
"941" 431 "A160" 0 0.0864197530864197 41
"942" 432 "A160" 0 0.0864197530864197 42
"943" 433 "A160" 0 0.0864197530864197 43
"944" 434 "A160" 0 0.0864197530864197 44
"945" 435 "A160" 1 0.0987654320987654 45
"946" 436 "A160" 0 0.0987654320987654 46
"947" 437 "A160" 0 0.0987654320987654 47
"948" 438 "A160" 0 0.0987654320987654 48
"949" 439 "A160" 0 0.0987654320987654 49
"950" 440 "A160" 0 0.0987654320987654 50
"951" 441 "A160" 0 0.0987654320987654 51
"952" 442 "A160" 0 0.0987654320987654 52
"953" 443 "A160" 1 0.111111111111111 53
"954" 444 "A160" 0 0.111111111111111 54
"955" 445 "A160" 0 0.111111111111111 55
"956" 446 "A160" 0 0.111111111111111 56
"957" 447 "A160" 0 0.111111111111111 57
"958" 448 "A160" 0 0.111111111111111 58
"959" 449 "A160" 0 0.111111111111111 59
"960" 450 "A160" 0 0.111111111111111 60
"961" 451 "A160" 0 0.111111111111111 61
"962" 452 "A160" 0 0.111111111111111 62
"963" 453 "A160" 0 0.111111111111111 63
"964" 454 "A160" 0 0.111111111111111 64
"965" 455 "A160" 1 0.123456790123457 65
"966" 456 "A160" 0 0.123456790123457 66
"967" 457 "A160" 0 0.123456790123457 67
"968" 458 "A160" 0 0.123456790123457 68
"969" 459 "A160" 0 0.123456790123457 69
"970" 460 "A160" 0 0.123456790123457 70
"971" 461 "A160" 0 0.123456790123457 71
"972" 462 "A160" 0 0.123456790123457 72
"973" 463 "A160" 1 0.135802469135802 73
"974" 464 "A160" 0 0.135802469135802 74
"975" 465 "A160" 0 0.135802469135802 75
"976" 466 "A160" 0 0.135802469135802 76
"977" 467 "A160" 0 0.135802469135802 77
"978" 468 "A160" 0 0.135802469135802 78
"979" 469 "A160" 0 0.135802469135802 79
"980" 470 "A160" 0 0.135802469135802 80
"981" 471 "A160" 1 0.148148148148148 81
"982" 472 "A160" 0 0.148148148148148 82
"983" 473 "A160" 0 0.148148148148148 83
"984" 474 "A160" 0 0.148148148148148 84
"985" 475 "A160" 0 0.148148148148148 85
"986" 476 "A160" 0 0.148148148148148 86
"987" 477 "A160" 0 0.148148148148148 87
"988" 478 "A160" 0 0.148148148148148 88
"989" 479 "A160" 1 0.160493827160494 89
"990" 480 "A160" 0 0.160493827160494 90
"991" 481 "A160" 0 0.160493827160494 91
"992" 482 "A160" 0 0.160493827160494 92
"993" 483 "A160" 2 0.185185185185185 93
"994" 484 "A160" 0 0.185185185185185 94
"995" 485 "A160" 0 0.185185185185185 95
"996" 486 "A160" 0 0.185185185185185 96
"997" 487 "A160" 1 0.197530864197531 97
"998" 488 "A160" 0 0.197530864197531 98
"999" 489 "A160" 0 0.197530864197531 99
"1000" 490 "A160" 0 0.197530864197531 100
"1001" 491 "A160" 0 0.197530864197531 101
"1002" 492 "A160" 0 0.197530864197531 102
"1003" 493 "A160" 1 0.209876543209877 103
"1004" 494 "A160" 0 0.209876543209877 104
"1005" 495 "A160" 1 0.222222222222222 105
"1006" 496 "A160" 0 0.222222222222222 106
"1007" 497 "A160" 1 0.234567901234568 107
"1008" 498 "A160" 0 0.234567901234568 108
"1009" 499 "A160" 0 0.234567901234568 109
"1010" 500 "A160" 0 0.234567901234568 110
"1011" 501 "A160" 0 0.234567901234568 111
"1012" 502 "A160" 0 0.234567901234568 112
"1013" 503 "A160" 0 0.234567901234568 113
"1014" 504 "A160" 0 0.234567901234568 114
"1015" 505 "A160" 0 0.234567901234568 115
"1016" 506 "A160" 0 0.234567901234568 116
"1017" 507 "A160" 0 0.234567901234568 117
"1018" 508 "A160" 0 0.234567901234568 118
"1019" 509 "A160" 1 0.246913580246914 119
"1020" 510 "A160" 2 0.271604938271605 120
"1021" 511 "A160" 1 0.283950617283951 121
"1022" 512 "A160" 0 0.283950617283951 122
"1023" 513 "A160" 1 0.296296296296296 123
"1024" 514 "A160" 0 0.296296296296296 124
"1025" 515 "A160" 2 0.320987654320988 125
"1026" 516 "A160" 0 0.320987654320988 126
"1027" 517 "A160" 0 0.320987654320988 127
"1028" 518 "A160" 0 0.320987654320988 128
"1029" 519 "A160" 1 0.333333333333333 129
"1030" 520 "A160" 0 0.333333333333333 130
"1031" 521 "A160" 0 0.333333333333333 131
"1032" 522 "A160" 0 0.333333333333333 132
"1033" 523 "A160" 0 0.333333333333333 133
"1034" 524 "A160" 1 0.345679012345679 134
"1035" 525 "A160" 0 0.345679012345679 135
"1036" 526 "A160" 1 0.358024691358025 136
"1037" 527 "A160" 2 0.382716049382716 137
"1038" 528 "A160" 1 0.395061728395062 138
"1039" 529 "A160" 0 0.395061728395062 139
"1040" 530 "A160" 2 0.419753086419753 140
"1041" 531 "A160" 0 0.419753086419753 141
"1042" 532 "A160" 0 0.419753086419753 142
"1043" 533 "A160" 4 0.469135802469136 143
"1044" 534 "A160" 0 0.469135802469136 144
"1045" 535 "A160" 1 0.481481481481481 145
"1046" 536 "A160" 4 0.530864197530864 146
"1047" 537 "A160" 1 0.54320987654321 147
"1048" 538 "A160" 0 0.54320987654321 148
"1049" 539 "A160" 0 0.54320987654321 149
"1050" 540 "A160" 4 0.592592592592593 150
"1051" 541 "A160" 0 0.592592592592593 151
"1052" 542 "A160" 0 0.592592592592593 152
"1053" 543 "A160" 0 0.592592592592593 153
"1054" 544 "A160" 0 0.592592592592593 154
"1055" 545 "A160" 1 0.604938271604938 155
"1056" 546 "A160" 2 0.62962962962963 156
"1057" 547 "A160" 3 0.666666666666667 157
"1058" 548 "A160" 1 0.679012345679012 158
"1059" 549 "A160" 0 0.679012345679012 159
"1060" 550 "A160" 1 0.691358024691358 160
"1061" 551 "A160" 2 0.716049382716049 161
"1062" 552 "A160" 4 0.765432098765432 162
"1063" 553 "A160" 0 0.765432098765432 163
"1064" 554 "A160" 0 0.765432098765432 164
"1065" 555 "A160" 3 0.802469135802469 165
"1066" 556 "A160" 1 0.814814814814815 166
"1067" 557 "A160" 0 0.814814814814815 167
"1068" 558 "A160" 1 0.827160493827161 168
"1069" 559 "A160" 0 0.827160493827161 169
"1070" 560 "A160" 0 0.827160493827161 170
"1071" 561 "A160" 1 0.839506172839506 171
"1072" 562 "A160" 0 0.839506172839506 172
"1073" 563 "A160" 0 0.839506172839506 173
"1074" 564 "A160" 1 0.851851851851852 174
"1075" 565 "A160" 2 0.876543209876543 175
"1076" 566 "A160" 1 0.888888888888889 176
"1077" 567 "A160" 0 0.888888888888889 177
"1078" 568 "A160" 0 0.888888888888889 178
"1079" 569 "A160" 4 0.938271604938272 179
"1080" 570 "A160" 0 0.938271604938272 180
"1081" 571 "A160" 0 0.938271604938272 181
"1082" 572 "A160" 0 0.938271604938272 182
"1083" 573 "A160" 0 0.938271604938272 183
"1084" 574 "A160" 0 0.938271604938272 184
"1085" 575 "A160" 0 0.938271604938272 185
"1086" 576 "A160" 0 0.938271604938272 186
"1087" 577 "A160" 0 0.938271604938272 187
"1088" 578 "A160" 0 0.938271604938272 188
"1089" 579 "A160" 0 0.938271604938272 189
"1090" 580 "A160" 0 0.938271604938272 190
"1091" 581 "A160" 0 0.938271604938272 191
"1092" 582 "A160" 0 0.938271604938272 192
"1093" 583 "A160" 1 0.950617283950617 193
"1094" 584 "A160" 0 0.950617283950617 194
"1095" 585 "A160" 0 0.950617283950617 195
"1096" 586 "A160" 0 0.950617283950617 196
"1097" 587 "A160" 0 0.950617283950617 197
"1098" 588 "A160" 0 0.950617283950617 198
"1099" 589 "A160" 1 0.962962962962963 199
"1100" 590 "A160" 0 0.962962962962963 200
"1101" 591 "A160" 0 0.962962962962963 201
"1102" 592 "A160" 0 0.962962962962963 202
"1103" 593 "A160" 0 0.962962962962963 203
"1104" 594 "A160" 0 0.962962962962963 204
"1105" 595 "A160" 0 0.962962962962963 205
"1106" 596 "A160" 0 0.962962962962963 206
"1107" 597 "A160" 0 0.962962962962963 207
"1108" 598 "A160" 0 0.962962962962963 208
"1109" 599 "A160" 0 0.962962962962963 209
"1110" 600 "A160" 0 0.962962962962963 210
"1111" 601 "A160" 0 0.962962962962963 211
"1112" 602 "A160" 0 0.962962962962963 212
"1113" 603 "A160" 0 0.962962962962963 213
"1114" 604 "A160" 0 0.962962962962963 214
"1115" 605 "A160" 0 0.962962962962963 215
"1116" 606 "A160" 0 0.962962962962963 216
"1117" 607 "A160" 0 0.962962962962963 217
"1118" 608 "A160" 0 0.962962962962963 218
"1119" 609 "A160" 1 0.975308641975309 219
"1120" 610 "A160" 0 0.975308641975309 220
"1121" 611 "A160" 0 0.975308641975309 221
"1122" 612 "A160" 1 0.987654320987654 222
"1123" 613 "A160" 0 0.987654320987654 223
"1124" 614 "A160" 0 0.987654320987654 224
"1125" 615 "A160" 0 0.987654320987654 225
"1126" 616 "A160" 0 0.987654320987654 226
"1127" 617 "A160" 0 0.987654320987654 227
"1128" 618 "A160" 0 0.987654320987654 228
"1129" 619 "A160" 0 0.987654320987654 229
"1130" 620 "A160" 0 0.987654320987654 230
"1131" 621 "A160" 0 0.987654320987654 231
"1132" 622 "A160" 0 0.987654320987654 232
"1133" 623 "A160" 0 0.987654320987654 233
"1134" 624 "A160" 0 0.987654320987654 234
"1135" 625 "A160" 0 0.987654320987654 235
"1136" 626 "A160" 0 0.987654320987654 236
"1137" 627 "A160" 0 0.987654320987654 237
"1138" 628 "A160" 0 0.987654320987654 238
"1139" 629 "A160" 0 0.987654320987654 239
"1140" 630 "A160" 0 0.987654320987654 240
"1141" 631 "A160" 0 0.987654320987654 241
"1142" 632 "A160" 0 0.987654320987654 242
"1143" 633 "A160" 0 0.987654320987654 243
"1144" 634 "A160" 0 0.987654320987654 244
"1145" 635 "A160" 0 0.987654320987654 245
"1146" 636 "A160" 0 0.987654320987654 246
"1147" 637 "A160" 0 0.987654320987654 247
"1148" 638 "A160" 0 0.987654320987654 248
"1149" 639 "A160" 0 0.987654320987654 249
"1150" 640 "A160" 0 0.987654320987654 250
"1151" 641 "A160" 0 0.987654320987654 251
"1152" 642 "A160" 0 0.987654320987654 252
"1153" 643 "A160" 0 0.987654320987654 253
"1154" 644 "A160" 1 1 254
"1155" 645 "A160" 0 1 255
"1156" 646 "A160" 0 1 256
"1157" 647 "A160" 0 1 257
"1158" 648 "A160" 0 1 258
"1159" 649 "A160" 0 1 259
"1160" 650 "A160" 0 1 260
"1161" 651 "A160" 0 1 261
"1162" 652 "A160" 0 1 262
"1163" 653 "A160" 0 1 263
"1164" 654 "A160" 0 1 264
"1165" 655 "A160" 0 1 265
"1166" 656 "A160" 0 1 266
"1167" 657 "A160" 0 1 267
"1168" 658 "A160" 0 1 268
"1169" 659 "A160" 0 1 269
"1170" 660 "A160" 0 1 270
"1171" 661 "A160" 0 1 271
"1172" 662 "A160" 0 1 272
"1173" 663 "A160" 0 1 273
"1174" 664 "A160" 0 1 274
"1175" 665 "A160" 0 1 275
"1176" 666 "A160" 0 1 276
"1177" 667 "A160" 0 1 277
"1178" 668 "A160" 0 1 278
"1179" 669 "A160" 0 1 279
"1180" 670 "A160" 0 1 280
"1181" 671 "A160" 0 1 281
"1182" 672 "A160" 0 1 282
"1183" 673 "A160" 0 1 283
"1184" 674 "A160" 0 1 284
"1185" 675 "A160" 0 1 285
"1186" 676 "A160" 0 1 286
"1187" 677 "A160" 0 1 287
"1188" 678 "A160" 0 1 288
"1189" 679 "A160" 0 1 289
"1190" 680 "A160" 0 1 290
"1191" 681 "A160" 0 1 291
"1192" 682 "A160" 0 1 292
"1193" 683 "A160" 0 1 293
"1194" 684 "A160" 0 1 294
"1195" 685 "A160" 0 1 295
"1196" 686 "A160" 0 1 296
"1197" 687 "A160" 0 1 297
"1198" 688 "A160" 0 1 298
"1199" 689 "A160" 0 1 299
"1200" 690 "A160" 0 1 300
